,model,animal,accuracy
6932,top_model_weights_with_3d,sheep,0.795
6933,top_model_weights_with_3d,sheep,0.705
6934,top_model_weights_with_3d,sheep,0.765
6935,top_model_weights_with_3d,sheep,0.75
6936,top_model_weights_with_3d,sheep,0.74
6937,top_model_weights_with_3d,sheep,0.72
6938,top_model_weights_with_3d,sheep,0.685
6939,top_model_weights_with_3d,sheep,0.74
6940,top_model_weights_with_3d,sheep,0.73
6941,top_model_weights_with_3d,sheep,0.815
6942,top_model_weights_with_3d,sheep,0.75
6943,top_model_weights_with_3d,sheep,0.785
6944,top_model_weights_with_3d,sheep,0.745
6945,top_model_weights_with_3d,sheep,0.775
6946,top_model_weights_with_3d,sheep,0.75
6947,top_model_weights_with_3d,sheep,0.775
6948,top_model_weights_with_3d,sheep,0.77
6949,top_model_weights_with_3d,sheep,0.785
6950,top_model_weights_with_3d,sheep,0.725
6951,top_model_weights_with_3d,sheep,0.755
6952,top_model_weights_with_3d,sheep,0.8
6953,top_model_weights_with_3d,sheep,0.74
6954,top_model_weights_with_3d,sheep,0.705
6955,top_model_weights_with_3d,sheep,0.73
6956,top_model_weights_with_3d,sheep,0.745
6957,top_model_weights_with_3d,sheep,0.725
6958,top_model_weights_with_3d,sheep,0.74
6959,top_model_weights_with_3d,sheep,0.745
6960,top_model_weights_with_3d,sheep,0.765
6961,top_model_weights_with_3d,sheep,0.745
6962,top_model_weights_with_3d,sheep,0.74
6963,top_model_weights_with_3d,sheep,0.765
6964,top_model_weights_with_3d,sheep,0.705
6965,top_model_weights_with_3d,sheep,0.8
6966,top_model_weights_with_3d,sheep,0.76
6967,top_model_weights_with_3d,sheep,0.815
6968,top_model_weights_with_3d,sheep,0.74
6969,top_model_weights_with_3d,sheep,0.765
6970,top_model_weights_with_3d,sheep,0.76
6971,top_model_weights_with_3d,sheep,0.74
6972,top_model_weights_with_3d,sheep,0.725
6973,top_model_weights_with_3d,sheep,0.72
6974,top_model_weights_with_3d,sheep,0.72
6975,top_model_weights_with_3d,sheep,0.755
6976,top_model_weights_with_3d,sheep,0.76
6977,top_model_weights_with_3d,sheep,0.725
6978,top_model_weights_with_3d,sheep,0.705
6979,top_model_weights_with_3d,sheep,0.73
6980,top_model_weights_with_3d,sheep,0.73
6981,top_model_weights_with_3d,sheep,0.745
6982,top_model_weights_with_3d,sheep,0.73
6983,top_model_weights_with_3d,sheep,0.695
6984,top_model_weights_with_3d,sheep,0.72
6985,top_model_weights_with_3d,sheep,0.7
6986,top_model_weights_with_3d,sheep,0.735
6987,top_model_weights_with_3d,sheep,0.79
6988,top_model_weights_with_3d,sheep,0.76
6989,top_model_weights_with_3d,sheep,0.78
6990,top_model_weights_with_3d,sheep,0.73
6991,top_model_weights_with_3d,sheep,0.74
6992,top_model_weights_with_3d,sheep,0.75
6993,top_model_weights_with_3d,sheep,0.82
6994,top_model_weights_with_3d,sheep,0.745
6995,top_model_weights_with_3d,sheep,0.71
6996,top_model_weights_with_3d,sheep,0.75
6997,top_model_weights_with_3d,sheep,0.785
6998,top_model_weights_with_3d,sheep,0.735
6999,top_model_weights_with_3d,sheep,0.735
7000,top_model_weights_with_3d_2,sheep,0.72
7001,top_model_weights_with_3d_2,sheep,0.755
7002,top_model_weights_with_3d_2,sheep,0.745
7003,top_model_weights_with_3d_2,sheep,0.74
7004,top_model_weights_with_3d_2,sheep,0.745
7005,top_model_weights_with_3d_2,sheep,0.79
7006,top_model_weights_with_3d_2,sheep,0.765
7007,top_model_weights_with_3d_2,sheep,0.815
7008,top_model_weights_with_3d_2,sheep,0.77
7009,top_model_weights_with_3d_2,sheep,0.76
7010,top_model_weights_with_3d_2,sheep,0.76
7011,top_model_weights_with_3d_2,sheep,0.73
7012,top_model_weights_with_3d_2,sheep,0.715
7013,top_model_weights_with_3d_2,sheep,0.77
7014,top_model_weights_with_3d_2,sheep,0.8
7015,top_model_weights_with_3d_2,sheep,0.73
7016,top_model_weights_with_3d_2,sheep,0.76
7017,top_model_weights_with_3d_2,sheep,0.745
7018,top_model_weights_with_3d_2,sheep,0.72
7019,top_model_weights_with_3d_2,sheep,0.725
7020,top_model_weights_with_3d_2,sheep,0.78
7021,top_model_weights_with_3d_2,sheep,0.74
7022,top_model_weights_with_3d_2,sheep,0.77
7023,top_model_weights_with_3d_2,sheep,0.8
7024,top_model_weights_with_3d_2,sheep,0.76
7025,top_model_weights_with_3d_2,sheep,0.695
7026,top_model_weights_with_3d_2,sheep,0.72
7027,top_model_weights_with_3d_2,sheep,0.76
7028,top_model_weights_with_3d_2,sheep,0.735
7029,top_model_weights_with_3d_2,sheep,0.7
7030,top_model_weights_with_3d_2,sheep,0.7
7031,top_model_weights_with_3d_2,sheep,0.765
7032,top_model_weights_with_3d_2,sheep,0.77
7033,top_model_weights_with_3d_2,sheep,0.755
7034,top_model_weights_with_3d_2,sheep,0.77
7035,top_model_weights_with_3d_2,sheep,0.75
7036,top_model_weights_with_3d_2,sheep,0.765
7037,top_model_weights_with_3d_2,sheep,0.785
7038,top_model_weights_with_3d_2,sheep,0.755
7039,top_model_weights_with_3d_2,sheep,0.7
7040,top_model_weights_with_3d_2,sheep,0.69
7041,top_model_weights_with_3d_2,sheep,0.775
7042,top_model_weights_with_3d_2,sheep,0.725
7043,top_model_weights_with_3d_2,sheep,0.775
7044,top_model_weights_with_3d_2,sheep,0.765
7045,top_model_weights_with_3d_2,sheep,0.855
7046,top_model_weights_with_3d_2,sheep,0.78
7047,top_model_weights_with_3d_2,sheep,0.785
7048,top_model_weights_with_3d_2,sheep,0.725
7049,top_model_weights_with_3d_2,sheep,0.72
7050,top_model_weights_with_3d_2,sheep,0.8
7051,top_model_weights_with_3d_2,sheep,0.75
7052,top_model_weights_with_3d_2,sheep,0.76
7053,top_model_weights_with_3d_2,sheep,0.72
7054,top_model_weights_with_3d_2,sheep,0.77
7055,top_model_weights_with_3d_2,sheep,0.76
7056,top_model_weights_with_3d_2,sheep,0.74
7057,top_model_weights_with_3d_2,sheep,0.76
7058,top_model_weights_with_3d_2,sheep,0.74
7059,top_model_weights_with_3d_2,sheep,0.755
7060,top_model_weights_with_3d_2,sheep,0.74
7061,top_model_weights_with_3d_2,sheep,0.715
7062,top_model_weights_with_3d_2,sheep,0.765
7063,top_model_weights_with_3d_2,sheep,0.76
7064,top_model_weights_with_3d_2,sheep,0.78
7065,top_model_weights_with_3d_2,sheep,0.735
7066,top_model_weights_with_3d_2,sheep,0.74
7067,top_model_weights_with_3d_2,sheep,0.775
7068,top_model_weights_with_3d_2,sheep,0.795
7069,top_model_weights_with_3d_2,sheep,0.74
7070,top_model_weights_with_3d_2,sheep,0.735
7071,top_model_weights_with_3d_2,sheep,0.75
7072,top_model_weights_with_3d_2,sheep,0.79
7073,top_model_weights_with_3d_2,sheep,0.72
7074,top_model_weights_with_3d_2,sheep,0.77
7075,top_model_weights_with_3d_2,sheep,0.765
7076,top_model_weights_with_3d_2,sheep,0.81
7077,top_model_weights_with_3d_2,sheep,0.84
7078,top_model_weights_with_3d_2,sheep,0.765
7079,top_model_weights_with_3d_2,sheep,0.775
7080,top_model_weights_with_3d_2,sheep,0.735
7081,top_model_weights_with_3d_2,sheep,0.76
7082,top_model_weights_with_3d_2,sheep,0.71
7083,top_model_weights_with_3d_2,sheep,0.75
7084,top_model_weights_with_3d_2,sheep,0.695
7085,top_model_weights_with_3d_2,sheep,0.775
7086,top_model_weights_with_3d_2,sheep,0.765
7087,top_model_weights_with_3d_2,sheep,0.805
7088,top_model_weights_with_3d_2,sheep,0.73
7089,top_model_weights_with_3d_2,sheep,0.775
7090,top_model_weights_with_3d_2,sheep,0.75
7091,top_model_weights_with_3d_2,sheep,0.79
7092,top_model_weights_with_3d_2,sheep,0.74
7093,top_model_weights_with_3d_2,sheep,0.725
7094,top_model_weights_with_3d_2,sheep,0.775
7095,top_model_weights_with_3d_2,sheep,0.755
7096,top_model_weights_with_3d_2,sheep,0.795
7097,top_model_weights_with_3d_2,sheep,0.805
7098,top_model_weights_with_3d_2,sheep,0.73
7099,top_model_weights_with_3d_2,sheep,0.76
7100,top_model_weights_with_3d_2,sheep,0.715
7101,top_model_weights_with_3d_2,sheep,0.81
7102,top_model_weights_with_3d_2,sheep,0.775
7103,top_model_weights_with_3d_2,sheep,0.75
7104,top_model_weights_with_3d_2,sheep,0.75
7105,top_model_weights_with_3d_2,sheep,0.725
7106,top_model_weights_with_3d_2,sheep,0.755
7107,top_model_weights_with_3d_2,sheep,0.73
7108,top_model_weights_with_3d_2,sheep,0.775
7109,top_model_weights_with_3d_2,sheep,0.76
7110,top_model_weights_with_3d_2,sheep,0.775
7111,top_model_weights_with_3d_2,sheep,0.755
7112,top_model_weights_with_3d_2,sheep,0.755
7113,top_model_weights_with_3d_2,sheep,0.78
7114,top_model_weights_with_3d_2,sheep,0.775
7115,top_model_weights_with_3d_2,sheep,0.695
7116,top_model_weights_with_3d_2,sheep,0.78
7117,top_model_weights_with_3d_2,sheep,0.765
7118,top_model_weights_with_3d_2,sheep,0.77
7119,top_model_weights_with_3d_2,sheep,0.705
7120,top_model_weights_with_3d_2,sheep,0.735
7121,top_model_weights_with_3d_2,sheep,0.74
7122,top_model_weights_with_3d_2,sheep,0.725
7123,top_model_weights_with_3d_2,sheep,0.785
7124,top_model_weights_with_3d_2,sheep,0.785
7125,top_model_weights_with_3d_2,sheep,0.72
7126,top_model_weights_with_3d_2,sheep,0.77
7127,top_model_weights_with_3d_2,sheep,0.725
7128,top_model_weights_with_3d_2,sheep,0.765
7129,top_model_weights_with_3d_2,sheep,0.74
7130,top_model_weights_with_3d_2,sheep,0.785
7131,top_model_weights_with_3d_2,sheep,0.73
7132,top_model_weights_with_3d_2,sheep,0.77
7133,top_model_weights_with_3d_2,sheep,0.72
7134,top_model_weights_with_3d_2,sheep,0.69
7135,top_model_weights_with_3d_2,sheep,0.795
7136,top_model_weights_with_3d_2,sheep,0.77
7137,top_model_weights_with_3d_2,sheep,0.7
7138,top_model_weights_with_3d_2,sheep,0.73
7139,top_model_weights_with_3d_2,sheep,0.735
7140,top_model_weights_with_3d_2,sheep,0.75
7141,top_model_weights_with_3d_2,sheep,0.75
7142,top_model_weights_with_3d_2,sheep,0.73
7143,top_model_weights_with_3d_2,sheep,0.79
7144,top_model_weights_with_3d_2,sheep,0.74
7145,top_model_weights_with_3d_2,sheep,0.735
7146,top_model_weights_with_3d_2,sheep,0.73
7147,top_model_weights_with_3d_2,sheep,0.74
7148,top_model_weights_with_3d_2,sheep,0.74
7149,top_model_weights_with_3d_2,sheep,0.775
7150,top_model_weights_with_3d_2,sheep,0.785
7151,top_model_weights_with_3d_2,sheep,0.69
7152,top_model_weights_with_3d_2,sheep,0.725
7153,top_model_weights_with_3d_2,sheep,0.735
7154,top_model_weights_with_3d_2,sheep,0.75
7155,top_model_weights_with_3d_2,sheep,0.775
7156,top_model_weights_with_3d_2,sheep,0.765
7157,top_model_weights_with_3d_2,sheep,0.765
7158,top_model_weights_with_3d_2,sheep,0.75
7159,top_model_weights_with_3d_2,sheep,0.725
7160,top_model_weights_with_3d_2,sheep,0.79
7161,top_model_weights_with_3d_2,sheep,0.805
7162,top_model_weights_with_3d_2,sheep,0.77
7163,top_model_weights_with_3d_2,sheep,0.73
7164,top_model_weights_with_3d_2,sheep,0.795
7165,top_model_weights_with_3d_2,sheep,0.775
7166,top_model_weights_with_3d_2,sheep,0.765
7167,top_model_weights_with_3d_2,sheep,0.76
7168,top_model_weights_with_3d_2,sheep,0.735
7169,top_model_weights_with_3d_2,sheep,0.755
7170,top_model_weights_with_3d_2,sheep,0.78
7171,top_model_weights_with_3d_2,sheep,0.745
7172,top_model_weights_with_3d_2,sheep,0.755
7173,top_model_weights_with_3d_2,sheep,0.805
7174,top_model_weights_with_3d_2,sheep,0.745
7175,top_model_weights_with_3d_2,sheep,0.77
7176,top_model_weights_with_3d_2,sheep,0.685
7177,top_model_weights_with_3d_2,sheep,0.755
7178,top_model_weights_with_3d_2,sheep,0.835
7179,top_model_weights_with_3d_2,sheep,0.76
7180,top_model_weights_with_3d_2,sheep,0.765
7181,top_model_weights_with_3d_2,sheep,0.74
7182,top_model_weights_with_3d_2,sheep,0.71
7183,top_model_weights_with_3d_2,sheep,0.64
7184,top_model_weights_with_3d_2,sheep,0.75
7185,top_model_weights_with_3d_2,sheep,0.78
7186,top_model_weights_with_3d_2,sheep,0.77
7187,top_model_weights_with_3d_2,sheep,0.695
7188,top_model_weights_with_3d_2,sheep,0.83
7189,top_model_weights_with_3d_2,sheep,0.8
7190,top_model_weights_with_3d_2,sheep,0.78
7191,top_model_weights_with_3d_2,sheep,0.775
7192,top_model_weights_with_3d_2,sheep,0.78
7193,top_model_weights_with_3d_2,sheep,0.815
7194,top_model_weights_with_3d_2,sheep,0.8
7195,top_model_weights_with_3d_2,sheep,0.78
7196,top_model_weights_with_3d_2,sheep,0.74
7197,top_model_weights_with_3d_2,sheep,0.735
7198,top_model_weights_with_3d_2,sheep,0.845
7199,top_model_weights_with_3d_2,sheep,0.745
7200,top_model_weights_with_3d_2,sheep,0.765
7201,top_model_weights_with_3d_2,sheep,0.735
7202,top_model_weights_with_3d_2,sheep,0.76
7203,top_model_weights_with_3d_2,sheep,0.735
7204,top_model_weights_with_3d_2,sheep,0.755
7205,top_model_weights_with_3d_2,sheep,0.735
7206,top_model_weights_with_3d_2,sheep,0.75
7207,top_model_weights_with_3d_2,sheep,0.755
7208,top_model_weights_with_3d_2,sheep,0.76
7209,top_model_weights_with_3d_2,sheep,0.725
7210,top_model_weights_with_3d_2,sheep,0.775
7211,top_model_weights_with_3d_2,sheep,0.8
7212,top_model_weights_with_3d_2,sheep,0.765
7213,top_model_weights_with_3d_2,sheep,0.765
7214,top_model_weights_with_3d_2,sheep,0.745
7215,top_model_weights_with_3d_2,sheep,0.76
7216,top_model_weights_with_3d_2,sheep,0.725
7217,top_model_weights_with_3d_2,sheep,0.705
7218,top_model_weights_with_3d_2,sheep,0.745
7219,top_model_weights_with_3d_2,sheep,0.705
7220,top_model_weights_with_3d_2,sheep,0.785
7221,top_model_weights_with_3d_2,sheep,0.785
7222,top_model_weights_with_3d_2,sheep,0.775
7223,top_model_weights_with_3d_2,sheep,0.76
7224,top_model_weights_with_3d_2,sheep,0.805
7225,top_model_weights_with_3d_2,sheep,0.74
7226,top_model_weights_with_3d_2,sheep,0.77
7227,top_model_weights_with_3d_2,sheep,0.815
7228,top_model_weights_with_3d_2,sheep,0.73
7229,top_model_weights_with_3d_2,sheep,0.765
7230,top_model_weights_with_3d_2,sheep,0.765
7231,top_model_weights_with_3d_2,sheep,0.79
7232,top_model_weights_with_3d_2,sheep,0.77
7233,top_model_weights_with_3d_2,sheep,0.765
7234,top_model_weights_with_3d_2,sheep,0.76
7235,top_model_weights_with_3d_2,sheep,0.72
7236,top_model_weights_with_3d_2,sheep,0.77
7237,top_model_weights_with_3d_2,sheep,0.775
7238,top_model_weights_with_3d_2,sheep,0.76
7239,top_model_weights_with_3d_2,sheep,0.71
7240,top_model_weights_with_3d_2,sheep,0.755
7241,top_model_weights_with_3d_2,sheep,0.775
7242,top_model_weights_with_3d_2,sheep,0.755
7243,top_model_weights_with_3d_2,sheep,0.78
7244,top_model_weights_with_3d_2,sheep,0.775
7245,top_model_weights_with_3d_2,sheep,0.765
7246,top_model_weights_with_3d_2,sheep,0.77
7247,top_model_weights_with_3d_2,sheep,0.705
7248,top_model_weights_with_3d_2,sheep,0.76
7249,top_model_weights_with_3d_2,sheep,0.79
7250,top_model_weights_with_3d_2,sheep,0.785
7251,top_model_weights_with_3d_2,sheep,0.825
7252,top_model_weights_with_3d_2,sheep,0.765
7253,top_model_weights_with_3d_2,sheep,0.74
7254,top_model_weights_with_3d_2,sheep,0.755
7255,top_model_weights_with_3d_2,sheep,0.755
7256,top_model_weights_with_3d_2,sheep,0.785
7257,top_model_weights_with_3d_2,sheep,0.715
7258,top_model_weights_with_3d_2,sheep,0.715
7259,top_model_weights_with_3d_2,sheep,0.78
7260,top_model_weights_with_3d_2,sheep,0.72
7261,top_model_weights_with_3d_2,sheep,0.755
7262,top_model_weights_with_3d_2,sheep,0.81
7263,top_model_weights_with_3d_2,sheep,0.725
7264,top_model_weights_with_3d_2,sheep,0.745
7265,top_model_weights_with_3d_2,sheep,0.765
7266,top_model_weights_with_3d_2,sheep,0.755
7267,top_model_weights_with_3d_2,sheep,0.715
7268,top_model_weights_with_3d_2,sheep,0.745
7269,top_model_weights_with_3d_2,sheep,0.745
7270,top_model_weights_with_3d_2,sheep,0.785
7271,top_model_weights_with_3d_2,sheep,0.735
7272,top_model_weights_with_3d_2,sheep,0.75
7273,top_model_weights_with_3d_2,sheep,0.735
7274,top_model_weights_with_3d_2,sheep,0.785
7275,top_model_weights_with_3d_2,sheep,0.77
7276,top_model_weights_with_3d_2,sheep,0.81
7277,top_model_weights_with_3d_2,sheep,0.78
7278,top_model_weights_with_3d_2,sheep,0.745
7279,top_model_weights_with_3d_2,sheep,0.735
7280,top_model_weights_with_3d_2,sheep,0.775
7281,top_model_weights_with_3d_2,sheep,0.725
7282,top_model_weights_with_3d_2,sheep,0.8
7283,top_model_weights_with_3d_2,sheep,0.775
7284,top_model_weights_with_3d_2,sheep,0.76
7285,top_model_weights_with_3d_2,sheep,0.755
7286,top_model_weights_with_3d_2,sheep,0.765
7287,top_model_weights_with_3d_2,sheep,0.7
7288,top_model_weights_with_3d_2,sheep,0.76
7289,top_model_weights_with_3d_2,sheep,0.75
7290,top_model_weights_with_3d_2,sheep,0.745
7291,top_model_weights_with_3d_2,sheep,0.75
7292,top_model_weights_with_3d_2,sheep,0.74
7293,top_model_weights_with_3d_2,sheep,0.77
7294,top_model_weights_with_3d_2,sheep,0.795
7295,top_model_weights_with_3d_2,sheep,0.775
7296,top_model_weights_with_3d_2,sheep,0.78
7297,top_model_weights_with_3d_2,sheep,0.735
7298,top_model_weights_with_3d_2,sheep,0.725
7299,top_model_weights_with_3d_2,sheep,0.745
7300,top_model_weights_with_3d_2,sheep,0.75
7301,top_model_weights_with_3d_2,sheep,0.775
7302,top_model_weights_with_3d_2,sheep,0.76
7303,top_model_weights_with_3d_2,sheep,0.775
7304,top_model_weights_with_3d_2,sheep,0.73
7305,top_model_weights_with_3d_2,sheep,0.775
7306,top_model_weights_with_3d_2,sheep,0.765
7307,top_model_weights_with_3d_2,sheep,0.77
7308,top_model_weights_with_3d_2,sheep,0.775
7309,top_model_weights_with_3d_2,sheep,0.75
7310,top_model_weights_with_3d_2,sheep,0.775
7311,top_model_weights_with_3d_2,sheep,0.79
7312,top_model_weights_with_3d_2,sheep,0.775
7313,top_model_weights_with_3d_2,sheep,0.725
7314,top_model_weights_with_3d_2,sheep,0.765
7315,top_model_weights_with_3d_2,sheep,0.71
7316,top_model_weights_with_3d_2,sheep,0.775
7317,top_model_weights_with_3d_2,sheep,0.745
7318,top_model_weights_with_3d_2,sheep,0.795
7319,top_model_weights_with_3d_2,sheep,0.76
7320,top_model_weights_with_3d_2,sheep,0.77
7321,top_model_weights_with_3d_2,sheep,0.72
7322,top_model_weights_with_3d_2,sheep,0.7
7323,top_model_weights_with_3d_2,sheep,0.795
7324,top_model_weights_with_3d_2,sheep,0.785
7325,top_model_weights_with_3d_2,sheep,0.765
7326,top_model_weights_with_3d_2,sheep,0.7
7327,top_model_weights_with_3d_2,sheep,0.695
7328,top_model_weights_with_3d_2,sheep,0.74
7329,top_model_weights_with_3d_2,sheep,0.78
7330,top_model_weights_with_3d_2,sheep,0.735
7331,top_model_weights_with_3d_2,sheep,0.82
7332,top_model_weights_with_3d_2,sheep,0.77
7333,top_model_weights_with_3d_2,sheep,0.72
7334,top_model_weights_with_3d_2,sheep,0.775
7335,top_model_weights_with_3d_2,sheep,0.735
7336,top_model_weights_with_3d_2,sheep,0.755
7337,top_model_weights_with_3d_2,sheep,0.69
7338,top_model_weights_with_3d_2,sheep,0.815
7339,top_model_weights_with_3d_2,sheep,0.78
7340,top_model_weights_with_3d_2,sheep,0.72
7341,top_model_weights_with_3d_2,sheep,0.745
7342,top_model_weights_with_3d_2,sheep,0.805
7343,top_model_weights_with_3d_2,sheep,0.74
7344,top_model_weights_with_3d_2,sheep,0.76
7345,top_model_weights_with_3d_2,sheep,0.745
7346,top_model_weights_with_3d_2,sheep,0.735
7347,top_model_weights_with_3d_2,sheep,0.76
7348,top_model_weights_with_3d_2,sheep,0.715
7349,top_model_weights_with_3d_2,sheep,0.755
7350,top_model_weights_with_3d_2,sheep,0.76
7351,top_model_weights_with_3d_2,sheep,0.765
